"all_orign","s1","s2","s3","s4","s5","s6","new_id","trip_num","clusts"
"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA,"MAC_2",20,24
"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA,"MAC_7",52,24
"Sens4","Sens1","Sens3","Sens7","Sens2",NA,NA,"MAC_20",83,11
"Sens4","Sens1","Sens4",NA,NA,NA,NA,"MAC_10",56,19
"Sens4","Sens1","Sens4",NA,NA,NA,NA,"MAC_2",6,19
"Sens4","Sens1","Sens4",NA,NA,NA,NA,"MAC_2",51,19
"Sens4","Sens1","Sens4","Sens2",NA,NA,NA,"MAC_22",170,19
"Sens4","Sens1","Sens4","Sens5",NA,NA,NA,"MAC_10",75,19
"Sens4","Sens1","Sens6",NA,NA,NA,NA,"MAC_20",118,12
"Sens4","Sens1","Sens6","Sens4","Sens8",NA,NA,"MAC_20",111,1
"Sens4","Sens1","Sens7",NA,NA,NA,NA,"MAC_4",17,12
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",1,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",71,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_5",123,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_10",9,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_21",112,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_10",55,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",50,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",14,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",40,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",88,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",90,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",116,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",107,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_18",15,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_14",79,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",202,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",65,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",8,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",87,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",47,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_18",50,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",70,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",16,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",42,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_9",9,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_14",73,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",91,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_14",65,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_25",14,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_1",134,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",95,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",7,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",51,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",69,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_21",21,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",87,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",77,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_5",64,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",31,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",49,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",10,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",77,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",130,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_25",68,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_14",68,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",73,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",50,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_18",35,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",217,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",45,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_10",127,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",44,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_22",134,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_12",56,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",7,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",68,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",45,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_4",12,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",138,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",37,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",168,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",137,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_10",59,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",111,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_6",30,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",75,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",80,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",104,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_25",39,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",31,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",9,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",34,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_18",60,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",15,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",85,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",45,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",2,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_22",157,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_1",20,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",20,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",76,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_1",119,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",36,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",66,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",1,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",84,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_22",183,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_10",80,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",108,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",91,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",61,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_17",36,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_12",52,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",29,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_9",45,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",81,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_15",63,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",37,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",65,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_25",42,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_17",1,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_4",58,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",112,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",62,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_21",17,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",2,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_6",11,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",110,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",206,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_22",153,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",42,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",116,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",75,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",20,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_24",21,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_25",58,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_20",122,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_3",94,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_1",40,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_25",16,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_14",53,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_19",106,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_12",28,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_5",137,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",62,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_21",140,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_25",27,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_4",52,9
"Sens4","Sens2",NA,NA,NA,NA,NA,"MAC_7",142,9
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_13",125,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_1",13,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_14",56,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_24",85,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",57,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_5",132,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",69,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_10",38,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_13",38,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",15,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_15",71,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_7",86,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",82,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_13",30,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_13",49,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",52,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",31,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_3",73,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",41,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_7",109,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_14",48,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",12,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",45,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",38,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_3",70,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_13",24,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",61,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_13",35,2
"Sens4","Sens2","Sens1",NA,NA,NA,NA,"MAC_17",73,2
"Sens4","Sens2","Sens1","Sens3","Sens4",NA,NA,"MAC_13",42,23
"Sens4","Sens2","Sens1","Sens3","Sens4",NA,NA,"MAC_21",36,23
"Sens4","Sens2","Sens3",NA,NA,NA,NA,"MAC_22",123,3
"Sens4","Sens2","Sens3","Sens4",NA,NA,NA,"MAC_3",39,23
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_3",157,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_3",15,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_11",62,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_14",50,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_3",103,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_16",5,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_10",79,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_11",55,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_5",101,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_20",107,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_18",45,9
"Sens4","Sens2","Sens4",NA,NA,NA,NA,"MAC_13",4,9
"Sens4","Sens2","Sens4","Sens5",NA,NA,NA,"MAC_3",98,9
"Sens4","Sens2","Sens4","Sens5",NA,NA,NA,"MAC_5",108,9
"Sens4","Sens2","Sens4","Sens5",NA,NA,NA,"MAC_11",18,9
"Sens4","Sens2","Sens4","Sens5",NA,NA,NA,"MAC_5",50,9
"Sens4","Sens2","Sens4","Sens5",NA,NA,NA,"MAC_5",129,9
"Sens4","Sens2","Sens4","Sens5",NA,NA,NA,"MAC_8",3,9
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_18",41,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_13",55,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_13",17,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_13",126,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_3",37,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_18",79,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_18",21,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_25",50,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_18",58,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_6",23,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_18",75,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_18",24,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_18",74,8
"Sens4","Sens2","Sens4","Sens8",NA,NA,NA,"MAC_25",46,8
"Sens4","Sens2","Sens5",NA,NA,NA,NA,"MAC_21",148,8
"Sens4","Sens2","Sens5",NA,NA,NA,NA,"MAC_15",11,8
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_3",158,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_5",14,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_3",196,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_10",100,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_4",66,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_3",82,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_7",2,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_5",114,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_14",31,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_18",72,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_7",66,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_3",78,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_3",54,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_7",43,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_15",27,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_4",21,18
"Sens4","Sens2","Sens6",NA,NA,NA,NA,"MAC_7",135,18
"Sens4","Sens2","Sens6","Sens2","Sens4",NA,NA,"MAC_3",30,11
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",56,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_21",92,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",54,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_19",139,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_24",111,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_20",61,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",33,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_21",60,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",29,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_10",13,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_7",32,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",21,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_25",37,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_10",128,18
"Sens4","Sens2","Sens7",NA,NA,NA,NA,"MAC_3",74,18
"Sens4","Sens2","Sens7","Sens1","Sens2",NA,NA,"MAC_7",107,16
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_3",141,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_24",77,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_19",2,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_3",43,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_19",112,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_25",34,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_25",4,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_24",141,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_20",74,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_25",11,8
"Sens4","Sens2","Sens8",NA,NA,NA,NA,"MAC_24",74,8
"Sens4","Sens2","Sens8","Sens4",NA,NA,NA,"MAC_20",123,9
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",22,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",54,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_2",71,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",114,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_10",72,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",24,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_4",51,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",14,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_22",174,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",86,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",49,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",53,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",33,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_20",63,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_13",95,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_12",46,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_6",42,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",42,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_7",1,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_3",104,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",25,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",59,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_7",125,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_7",95,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_10",71,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",20,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_10",37,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",131,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_6",31,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_20",89,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",31,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",33,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",47,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_7",122,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_22",101,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_12",44,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_20",127,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",53,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_4",35,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_6",7,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",26,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",45,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",6,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",84,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_5",32,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",98,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",74,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",72,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",80,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",58,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_13",14,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_7",93,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_22",20,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_24",142,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_3",227,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_24",147,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",16,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_12",3,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_3",151,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_17",64,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_24",50,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_3",25,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_5",141,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_20",110,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_1",109,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_16",68,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_24",90,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_10",25,3
"Sens4","Sens3",NA,NA,NA,NA,NA,"MAC_3",79,3
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_23",28,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_4",6,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_23",50,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_15",65,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_23",17,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_2",28,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_14",101,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_10",99,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_23",19,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_2",48,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_2",56,2
"Sens4","Sens3","Sens1",NA,NA,NA,NA,"MAC_2",38,2
"Sens4","Sens3","Sens1","Sens2",NA,NA,NA,"MAC_22",26,23
"Sens4","Sens3","Sens1","Sens2","Sens6",NA,NA,"MAC_24",43,17
"Sens4","Sens3","Sens1","Sens6",NA,NA,NA,"MAC_20",82,25
"Sens4","Sens3","Sens1","Sens7",NA,NA,NA,"MAC_23",7,25
"Sens4","Sens3","Sens1","Sens7",NA,NA,NA,"MAC_2",46,25
"Sens4","Sens3","Sens2",NA,NA,NA,NA,"MAC_24",115,22
"Sens4","Sens3","Sens2",NA,NA,NA,NA,"MAC_24",87,22
"Sens4","Sens3","Sens2",NA,NA,NA,NA,"MAC_21",134,22
"Sens4","Sens3","Sens2",NA,NA,NA,NA,"MAC_24",34,22
"Sens4","Sens3","Sens2",NA,NA,NA,NA,"MAC_10",112,22
"Sens4","Sens3","Sens2","Sens7","Sens6",NA,NA,"MAC_4",74,17
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_23",73,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_2",59,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_23",59,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_23",4,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_23",43,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_20",38,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_2",2,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_3",123,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_17",81,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_20",53,22
"Sens4","Sens3","Sens4",NA,NA,NA,NA,"MAC_2",4,22
"Sens4","Sens3","Sens4","Sens5",NA,NA,NA,"MAC_7",145,22
"Sens4","Sens3","Sens4","Sens5",NA,NA,NA,"MAC_10",60,22
"Sens4","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_2",16,22
"Sens4","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_13",96,22
"Sens4","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_13",88,22
"Sens4","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_23",37,22
"Sens4","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_19",130,22
"Sens4","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_2",12,22
"Sens4","Sens3","Sens4","Sens8",NA,NA,NA,"MAC_23",31,22
